"","date","PAR_fnf","DNP_fnf","FOL_fnf","ISB_fnf","KWH_fnf","EXC_fnf","MIL_fnf","NHG_fnf","NML_fnf","ORO_fnf","PFT_fnf","SHA_fnf","SUC_fnf","YRS_fnf"
"22",2006-10-22,0.149625430303638,2.3732849216236,0.202356252775918,2.17279484763126,1.75120520928048,1.69017223382511,3.02297519022893,0.00298476542201437,0.739780887241851,1.9415685661729,4.06446675757891,4.46983327299923,0.202422531084651,0.404732722018263
"23",2006-10-23,0.137785592536862,2.13756639038799,0.186794779916607,1.98451040397053,1.63959247729961,1.5573437587177,2.80530012801192,0.00275398409630483,0.680039782481172,1.85509922135403,3.77566734271161,4.35782913002266,0.191961889164552,0.377910858524615
"24",2006-10-24,0.127478909983316,1.94773807332749,0.173100603596311,2.40201882551764,1.5654902905304,1.4452137464366,2.62189148360339,0.00255342892244788,0.628485214570889,1.77313564387388,3.62654790988368,4.2354841581028,0.188433675597415,0.353969359298574
"25",2006-10-25,0.118730659164026,1.79978310541699,0.161622344310694,1.99998373871462,1.50541803414331,1.35363373462306,2.48037887258931,0.00239353925703714,0.584392170547221,1.69836662283588,3.55282795274666,4.12322221119962,0.174258993693282,0.333855136297736
"26",2006-10-26,0.111185432775311,1.67915295095245,0.15163464270488,1.98698271507574,1.45271973559788,1.27522887129826,2.36013843582514,0.00224377727767846,0.545933268421104,1.63456156341611,3.48482679398527,4.02051869112503,0.1666762838936,0.316140830453924
"27",2006-10-27,0.104309148959484,1.57505826796294,0.142092592915219,1.91685739352132,1.39892577906635,1.20500657926908,2.24973530260726,0.00211650859343634,0.511740191970443,1.57087522006178,3.35720213959536,3.9159284156403,0.159763104675777,0.298543954057631
"28",2006-10-28,0.0980247066623957,1.48204602371089,0.133208297817353,1.82184585124611,1.34176353416312,1.14155820141636,2.1461300354277,0.00199479749833594,0.480777392915365,1.50774654737783,3.21619189317831,3.80786799239126,0.153031835021455,0.281560895437676
"29",2006-10-29,0.0922396672810166,1.39578317638583,0.125190548312577,1.7260640428056,1.28539629772917,1.08107093051261,2.0470768521744,0.00187606387438875,0.452671774583705,1.44573772679154,3.07597699116062,3.70421259024078,0.146780495109732,0.26638562847621
"30",2006-10-30,0.0873407805241593,1.32114213781836,0.11843306832733,1.6410677451712,1.23658122012448,1.02868283573865,1.9616483679681,0.00178107183427361,0.428654262688025,1.39000462902863,2.9610840367874,3.61930713889246,0.141248239211764,0.253650248535756
"31",2006-10-31,0.0829110619479949,1.26207375901083,0.112360830003433,1.57038350053097,1.19471018504451,0.985001619554828,1.89171762345877,0.0016983457971736,0.407151791026738,1.34093981593742,2.88401050299394,3.54051985339726,0.136297990026131,0.242233532637676
"32",2006-11-01,0.042443600737353,1.23595923376199,0.061397129715216,2.74527146243181,1.0009674669942,0.583074026721733,2.2687700973797,0.00185889940342563,0.0947633299571066,0.101505686068394,3.02856774956307,0.790566555169272,0.214550831421409,0.0106506822424633
"33",2006-11-02,0.114183952800023,1.26944029992083,0.822375548852817,2.67039616312912,0.979468210983528,0.583852981279642,2.27984410102861,0.0677033566826814,0.144050621842757,2.80790210596356,3.05174304510461,10.9252084916348,0.207930691497111,0.63975990953309
"34",2006-11-03,0.329387511483571,1.83677147231516,1.00292463205959,2.63999538796901,0.973851492751054,0.666046994779419,2.53687662527357,0.164653874081455,0.247261646858368,12.7596306098207,3.3106705675523,48.4648690859196,0.201658443062695,1.16393142521814
"35",2006-11-04,0.0642096799929742,1.95474507311313,0.284885228855058,2.60499759764975,0.971940636371061,0.71051586884932,2.54307892083972,0.00187310459525066,0.103293343246954,1.20324186521679,3.45066047691675,4.5356435369232,0.195901403540063,0.853485713625674
"36",2006-11-05,0.0712001037946303,1.86146912915123,0.133648214807578,2.56626473881106,0.966397986299601,0.734445118726899,2.62828068229683,0.0018835569297918,0.10735629419841,0.380060897574165,3.53933112076842,1.55508383311734,0.190589525465988,0.0958127523919313
"37",2006-11-06,0.0732716998064693,1.8607378172288,0.137103316377308,2.51568507602051,0.953134242124176,0.716477170476222,2.59759130869898,0.00187354992208076,0.108560025662558,0.388886840200134,3.49336293045003,1.14165541399035,0.185445135295375,0.0901905142609474
"38",2006-11-07,0.0721230420489725,1.7506223610001,0.133348435130337,2.44778584359712,0.933387430369674,0.683190571036515,2.51949815344374,0.00183541758882794,0.107234395102047,0.377173474080135,3.37117080298071,1.24259147659322,0.180423594136645,0.0816261781257607
"39",2006-11-08,1.87825276266138,5.3412495888264,12.7330690454636,2.36300008846582,0.910496567088696,1.50827099459024,2.93166292476151,0.376384699578869,3.1164314530582,21.9448647874135,3.25449195621973,59.8690674455705,0.175695738151091,10.3004944321024
"40",2006-11-09,0.168005679850193,2.73644657529598,0.776299406747713,2.2950076848763,0.909168909493378,0.970814963970351,3.03641954779456,0.0104464963553336,0.200408784297744,1.70980804578603,3.36211419704669,4.18670899817694,0.387995101445362,0.820877627704029
"41",2006-11-10,0.190788236462742,3.07042808502205,0.778273755865255,2.23517888505803,0.884908863738725,1.07857471598308,3.0922067697375,0.00296035231127651,0.240130325904922,1.52921070658876,3.36199035793678,3.47051846581161,0.168437676688372,0.631644627059209
"42",2006-11-11,0.224284208805658,2.93643468876292,1.36096006630485,2.19202175102689,0.87365972975395,1.05234179224599,3.10398713066935,0.0114790343245136,0.286402821399265,9.57499811277361,3.3391547842965,36.020510377175,0.165105737351751,2.37161094373493
"43",2006-11-12,0.224007502619292,3.20956095738118,0.81114047744255,2.19058174818477,0.867651658518156,1.11468530196482,3.19294695422237,0.00325772297235306,0.386649867848636,6.08709824286339,3.4243872138934,6.21303536612184,0.162342817726403,1.26169059702586
"44",2006-11-13,11.3276494883637,23.221287893168,41.8940270394044,3.0415624630838,2.4049936762865,9.24847487716302,10.4526717543807,5.09685181221533,16.1445306397497,72.5062347213851,6.23457743377778,59.41891510323,0.799896777446234,26.2332644194241
"45",2006-11-14,23.7482177397812,34.6703556692738,112.566815094345,7.14064080992775,6.38381847979786,15.5737579614559,16.9554550283554,1.13688844825861,24.7586710346207,142.131565306946,9.8205995193271,71.2710414133578,2.31309463327062,70.5087012934638
"46",2006-11-15,8.56895880515781,19.0447223077596,29.1713675310474,6.55106274898711,4.99461245645124,8.97607986122999,15.0027076095111,0.525624660827239,11.8936707429882,42.1734925680059,9.66626453490347,38.2836805595475,0.281396862357002,17.0024003159637
